date,open,high,low,close,hour,minute,weekday,time_slot,rsi,macd,macd_signal,sma_20,bb_upper,bb_lower,allowed_slot,macd_cross,macd_cross_prev,signal,next_close,pnl,cum_pnl
2017-03-24 14:50:00,9126.5,9129.4,9116.2,9116.35,14,50,4,14:50,45.5764075067033,2.408659325565168,2.690895557840924,9121.3375,9133.765476681481,9108.909523318518,True,-0.2822362322757561,0.5872682603216144,-1,9113.9,2.4500000000007276,77.14999999999236
2017-03-27 15:05:00,9059.0,9059.25,9048.9,9050.1,15,5,0,15:05,45.737211634904895,3.3290294503276527,3.976166413017536,9053.619999999999,9074.952490644338,9032.28750935566,True,-0.6471369626898831,0.04787203239769777,-1,9044.15,5.950000000000728,83.09999999999309
2017-03-28 09:30:00,9093.05,9093.2,9087.0,9091.75,9,30,1,09:30,66.00508905852396,3.474122677678679,2.297821524674221,9057.9075,9079.655077583971,9036.159922416027,True,1.176301153004458,-1.778131577582465,1,9087.95,-3.7999999999992724,79.29999999999382
2017-03-28 14:40:00,9096.0,9097.75,9092.2,9092.25,14,40,1,14:40,39.13669064748306,-0.9000694140722771,-0.7183350520096206,9096.445000000002,9103.266321001522,9089.623678998481,True,-0.18173436206265658,0.10467961176806906,-1,9091.2,1.0499999999992724,80.34999999999309
2017-03-29 15:00:00,9126.45,9134.45,9123.1,9134.05,15,0,2,15:00,49.5300072306569,0.04213261934091861,-0.027282981948333063,9129.0975,9140.042312477737,9118.152687522263,True,0.06941560128925167,-0.5135000203642961,1,9141.7,7.650000000001455,87.99999999999454
2017-03-30 14:10:00,9150.4,9166.15,9149.7,9166.15,14,10,3,14:10,68.54190585533937,-0.5323274747806863,-1.3645647962150915,9152.432499999999,9161.620150415041,9143.244849584957,True,0.8322373214344052,-0.31990243245959293,1,9171.05,4.899999999999636,92.89999999999418
2017-03-30 14:50:00,9152.3,9155.5,9146.3,9147.75,14,50,3,14:50,47.55020080321329,0.829389369702767,1.4733667573153704,9157.0,9173.568708590443,9140.431291409557,True,-0.6439773876126034,0.31261098914811836,-1,9158.55,-10.799999999999272,82.0999999999949
2017-03-30 15:00:00,9157.7,9181.1,9157.7,9177.95,15,0,3,15:00,69.65637740244645,2.3258503699416906,1.5370651347518987,9158.17,9177.18299829995,9139.15700170005,True,0.7887852351897919,-0.5339917254436803,1,9179.15,1.1999999999989086,83.29999999999382
2017-03-31 09:45:00,9171.95,9172.25,9165.1,9165.9,9,45,4,09:45,50.51691729323328,3.7047314834126155,3.7677174332993726,9167.675,9184.799635966236,9150.550364033763,True,-0.0629859498867571,0.5316223735328487,-1,9167.35,-1.4500000000007276,81.84999999999309
2017-03-31 13:45:00,9160.6,9161.2,9157.4,9159.5,13,45,4,13:45,47.644927536233084,0.6528850112063083,0.6977357406526536,9162.0125,9167.27436620215,9156.750633797852,True,-0.04485072944634538,0.2898333619890625,-1,9165.85,-6.350000000000364,75.49999999999272
2017-03-31 13:50:00,9159.3,9165.85,9158.6,9165.85,13,50,4,13:50,55.87786259542074,0.8809956868772133,0.7343877298975656,9162.4225,9167.5286855299,9157.316314470101,True,0.14660795697964768,-0.04485072944634538,1,9172.25,6.399999999999636,81.89999999999236
2017-03-31 15:00:00,9187.45,9189.15,9177.2,9180.05,15,0,4,15:00,61.39646869983841,5.776953986291119,5.862434108724469,9177.7025,9197.615930382482,9157.789069617516,True,-0.08548012243335013,0.5826673713081796,-1,9168.35,11.699999999998909,93.59999999999127
2017-04-03 09:35:00,9200.3,9205.95,9198.55,9198.65,9,35,0,09:35,57.01058201058221,4.483317991878721,3.706827053255453,9182.6675,9199.816668281612,9165.518331718387,True,0.7764909386232679,-0.26004665566985796,1,9197.4,-1.25,92.34999999999127
2017-04-03 14:20:00,9228.85,9229.4,9220.25,9222.7,14,20,0,14:20,50.90090090090141,4.435983269650023,4.702235896521078,9222.605,9231.366152236003,9213.843847763996,True,-0.26625262687105433,0.24602108556674906,-1,9227.6,-4.899999999999636,87.44999999999163
2017-04-03 15:00:00,9228.35,9236.95,9227.15,9236.95,15,0,0,15:00,68.8888888888894,3.626235346784597,3.62090113488324,9225.8475,9234.279423928198,9217.415576071802,True,0.005334211901356856,-0.664182633104061,1,9238.25,1.2999999999992724,88.7499999999909
2017-04-05 09:45:00,9236.95,9239.9,9230.85,9234.5,9,45,2,09:45,63.3587786259542,4.7050107283830584,4.99789229498842,9232.625,9246.197863758181,9219.052136241819,True,-0.29288156660536124,0.1674841322303049,-1,9235.15,-0.6499999999996362,88.09999999999127
2017-04-05 14:15:00,9257.55,9257.65,9250.2,9252.3,14,15,2,14:15,46.798780487804066,2.122346511725482,2.213684795352284,9253.345,9260.130968421718,9246.559031578281,True,-0.09133828362680196,0.3331561450995979,-1,9257.55,-5.25,82.84999999999127
2017-04-07 09:30:00,9233.0,9233.5,9226.1,9226.3,9,30,4,09:30,46.94343065693414,5.30520424335009,5.972184177354759,9244.28,9271.74403196254,9216.815968037461,True,-0.6669799340046687,1.9242814482511195,-1,9226.45,-0.1500000000014552,82.69999999998981
2017-04-07 10:30:00,9248.75,9248.75,9245.4,9246.2,10,30,4,10:30,39.600550964188116,0.9395811737504118,0.7626706683786019,9245.279999999999,9270.600251912285,9219.959748087713,True,0.17691050537180997,-0.07810646186131454,1,9245.5,-0.7000000000007276,81.99999999998909
2017-04-07 13:30:00,9240.85,9241.3,9237.3,9237.3,13,30,4,13:30,39.463601532567935,-0.25557958638273703,-0.24733341700359113,9239.44,9244.39448749928,9234.485512500722,True,-0.008246169379145907,0.19980971798556613,-1,9240.4,-3.100000000000364,78.89999999998872
2017-04-07 13:35:00,9237.1,9242.7,9237.0,9240.4,13,35,4,13:35,60.08968609865339,-0.1699954690739105,-0.23186582741765502,9239.805,9243.769566620129,9235.840433379872,True,0.06187035834374452,-0.008246169379145907,1,9239.2,-1.1999999999989086,77.69999999998981
2017-04-07 14:20:00,9238.6,9239.95,9236.6,9236.7,14,20,4,14:20,42.83667621776459,0.6912006710153946,0.8576359802058928,9241.4075,9248.570509809893,9234.244490190105,True,-0.1664353091904982,0.41519586573730694,-1,9227.6,9.100000000000364,86.79999999999018
2017-04-10 09:50:00,9197.7,9207.8,9197.7,9206.85,9,50,0,09:50,43.38842975206623,-9.19902241228192,-9.723593471666334,9210.107500000002,9239.309559662173,9180.90544033783,True,0.5245710593844137,-0.3321240897794997,1,9210.55,3.6999999999989086,90.49999999998909
2017-04-11 09:35:00,9182.9,9193.9,9182.45,9193.75,9,35,1,09:35,52.856109906001755,-2.257754108573863,-2.5596754064637954,9188.345,9203.197995413191,9173.492004586808,True,0.3019212978899324,-0.6225956697389825,1,9197.5,3.75,94.24999999998909
2017-04-13 09:30:00,9180.1,9183.05,9170.05,9173.35,9,30,3,09:30,31.478156792340002,-3.547739104493303,-2.2920337762115452,9199.925,9221.407930778614,9178.442069221384,True,-1.2557053282817576,0.5868694222275825,-1,9181.2,-7.850000000000364,86.39999999998872
2017-04-13 13:30:00,9168.45,9174.1,9166.7,9171.0,13,30,3,13:30,37.7358490566049,-3.9598267588662566,-4.008232298795446,9175.397500000001,9187.845813101365,9162.949186898637,True,0.04840553992918917,-0.04356238018667824,1,9171.1,0.1000000000003638,86.49999999998909
2017-04-13 14:30:00,9164.1,9171.25,9161.45,9170.6,14,30,3,14:30,48.23123382226133,-1.7267426634134608,-1.6134570776909605,9174.007500000002,9182.742262619448,9165.272737380556,True,-0.11328558572250036,0.04557383682583338,-1,9166.25,4.350000000000364,90.84999999998945
2017-04-17 10:05:00,9134.3,9146.15,9133.95,9143.8,10,5,0,10:05,43.36588167719619,-9.301691101247343,-9.613245569116241,9146.295,9173.137991815753,9119.452008184247,True,0.3115544678688984,-0.7521124748488806,1,9141.1,-2.6999999999989086,88.14999999999054
2017-04-17 14:15:00,9135.75,9138.15,9133.6,9135.25,14,15,0,14:15,39.42470389170871,-1.3257716888820141,-1.3266852076260216,9137.5375,9144.317491782842,9130.757508217159,True,0.0009135187440074688,-0.03906213978595208,1,9133.0,-2.25,85.89999999999054
2017-04-17 14:20:00,9135.8,9138.05,9131.25,9133.0,14,20,0,14:20,41.38543516873814,-1.4586514687543968,-1.3530784598516967,9137.4425,9144.428220333328,9130.45677966667,True,-0.10557300890270005,0.0009135187440074688,-1,9125.6,7.399999999999636,93.29999999999018
2017-04-19 10:00:00,9089.8,9098.6,9087.2,9095.2,10,0,2,10:00,33.35423197492133,-18.838848135799708,-18.92784519453822,9113.1275,9155.111575604626,9071.143424395375,True,0.0889970587385136,-0.6523931849214293,1,9102.55,7.349999999998545,100.64999999998872
2017-04-19 14:35:00,9096.1,9096.1,9085.5,9085.9,14,35,2,14:35,39.412997903563316,-1.2819433296444913,-0.9120082540834875,9095.515,9103.157340449312,9087.872659550687,True,-0.3699350755610038,0.3739506797693173,-1,9078.85,7.049999999999272,107.699999999988
2017-04-19 15:05:00,9090.3,9096.1,9090.2,9096.1,15,5,2,15:05,45.826771653543645,-1.5089223794220743,-1.7183224728644013,9094.48,9105.569701204578,9083.39029879542,True,0.20940009344232702,-0.1874954486315581,1,9100.05,3.9499999999989086,111.6499999999869
2017-04-20 14:10:00,9122.9,9132.0,9120.2,9126.7,14,10,3,14:10,47.69038701623191,-1.64530932834532,-1.83333501451774,9123.522500000001,9134.822219332984,9112.222780667018,True,0.1880256861724201,-0.4018415342325887,1,9124.85,-1.8500000000003638,109.79999999998654
2017-04-20 14:40:00,9118.95,9120.75,9112.45,9112.55,14,40,3,14:40,47.05111402359148,-1.9919907187777426,-1.5463182719999442,9120.6625,9129.428815564943,9111.896184435058,True,-0.4456724467777984,0.03838159357977711,-1,9117.85,-5.300000000001091,104.49999999998545
2017-04-20 14:55:00,9118.7,9127.3,9118.7,9122.1,14,55,3,14:55,58.757763975155456,-1.5965170352465066,-1.6808059019820034,9119.545,9126.388352452934,9112.701647547066,True,0.08428886673549685,-0.24886523792640625,1,9129.0,6.899999999999636,111.39999999998508
2017-04-21 14:20:00,9098.25,9107.0,9097.35,9107.0,14,20,4,14:20,51.10163468372374,-10.174538364582986,-10.70371758134547,9110.085000000001,9132.403628027043,9087.766371972959,True,0.5291792167624845,-0.2591693378111053,1,9106.35,-0.6499999999996362,110.74999999998545
2017-04-25 09:30:00,9256.95,9257.45,9251.1,9251.7,9,30,1,09:30,68.09015421115002,7.605245591530547,6.077563186558466,9215.602499999999,9235.10001601234,9196.104983987658,True,1.5276824049720812,-0.6277025849199074,1,9255.45,3.75,114.49999999998545
2017-04-25 14:00:00,9288.95,9294.8,9288.35,9291.9,14,0,1,14:00,59.51776649746245,3.2394540109089576,2.8778599585074716,9281.8125,9293.211570788175,9270.413429211825,True,0.361594052401486,-0.2608341229228266,1,9295.55,3.649999999999636,118.14999999998508
2017-04-26 14:10:00,9361.5,9362.55,9341.15,9341.6,14,10,2,14:10,46.728971962616534,1.5106684595375555,1.5403455355768993,9350.765000000001,9363.183030145481,9338.346969854521,True,-0.029677076039343886,1.2499234694900552,-1,9336.85,4.75,122.89999999998508
2017-04-26 15:00:00,9332.4,9348.5,9332.1,9347.6,15,0,2,15:00,46.768060836502066,-5.608195259525019,-5.807998886724855,9339.37,9374.110548113495,9304.629451886507,True,0.19980362719983624,-1.7621905741757011,1,9351.75,4.149999999999636,127.04999999998472
2017-04-27 10:00:00,9344.25,9344.95,9335.1,9335.15,10,0,3,10:00,56.39751552794986,0.31263423783457256,0.4998078173424807,9338.435,9369.259411021223,9307.610588978776,True,-0.18717357950790814,0.6565395864238319,-1,9333.85,1.2999999999992724,128.349999999984
2017-04-27 14:20:00,9355.95,9357.25,9353.15,9353.3,14,20,3,14:20,53.41426403641873,3.3370661215649307,3.363000183787656,9352.345,9369.039055010497,9335.650944989502,True,-0.02593406222272554,0.5075577309456176,-1,9351.35,1.9499999999989086,130.2999999999829
2017-04-27 14:50:00,9355.05,9365.35,9353.75,9365.05,14,50,3,14:50,55.316863587539395,2.9804789130103018,2.9045354459663577,9357.235,9364.91930382811,9349.550696171891,True,0.07594346704394406,-0.4171935909675537,1,9360.3,-4.75,125.5499999999829
2017-04-27 15:00:00,9360.45,9360.45,9343.75,9346.0,15,0,3,15:00,36.946202531644964,1.7851331151105114,2.6909424079856024,9357.34,9366.077613732805,9348.602386267195,True,-0.9058092928750909,0.05143714095206775,-1,9347.65,-1.6499999999996362,123.89999999998327
2017-04-28 10:35:00,9309.1,9309.85,9306.15,9306.8,10,35,4,10:35,31.0553633217978,-11.368295132506319,-11.715599077002143,9316.0725,9349.417514210698,9282.727485789303,True,0.3473039444958239,-0.26156374317357844,1,9300.6,-6.199999999998909,117.69999999998436
2017-04-28 14:20:00,9301.0,9302.55,9297.7,9300.15,14,20,4,14:20,46.493506493505215,1.622132567472363,2.1185376349019323,9304.5725,9315.162439321011,9293.98256067899,True,-0.49640506742956925,0.04452772993029086,-1,9303.2,-3.0500000000010914,114.64999999998327
2017-04-28 14:55:00,9309.35,9314.8,9308.3,9312.0,14,55,4,14:55,58.33333333333457,1.5537153945642785,1.3411885847483247,9306.6875,9315.017020999725,9298.357979000275,True,0.21252680981595384,-0.18206304615298463,1,9303.65,-8.350000000000364,106.2999999999829
2017-04-28 15:00:00,9311.85,9312.4,9301.95,9303.65,15,0,4,15:00,40.40404040403915,1.2206913688914938,1.3170891415769588,9306.645,9315.030005356093,9298.259994643908,True,-0.09639777268546501,0.21252680981595384,-1,9299.65,4.0,110.2999999999829
2017-05-02 14:55:00,9308.8,9313.8,9306.45,9313.7,14,55,1,14:55,49.118683901292584,0.6186707789092907,0.16616309599303697,9308.6525,9320.642165465655,9296.662834534345,True,0.4525076829162537,-0.013362166327628752,1,9314.6,0.8999999999996362,111.19999999998254
2017-05-03 14:15:00,9319.3,9319.3,9306.95,9307.1,14,15,2,14:15,47.90307548928244,0.3824241439378966,0.4025953068543861,9313.252499999999,9324.126199514621,9302.378800485376,True,-0.020171162916489516,0.8218530148591933,-1,9308.5,-1.3999999999996362,109.7999999999829
2017-05-03 15:00:00,9311.5,9319.3,9310.85,9317.9,15,0,2,15:00,48.77810361681333,-0.14966534136146947,-0.4238544909487183,9314.6,9324.020973191273,9305.179026808728,True,0.2741891495872488,-0.1275242993156177,1,9313.75,-4.149999999999636,105.64999999998327
2017-05-04 14:55:00,9358.65,9359.35,9346.85,9350.3,14,55,3,14:55,48.91611687087529,3.934861466017537,4.543462039433653,9352.8875,9364.978465486009,9340.796534513993,True,-0.6086005734161155,0.005492855156535192,-1,9360.35,-10.050000000001091,95.59999999998217
2017-05-05 13:45:00,9286.55,9293.85,9283.85,9292.6,13,45,4,13:45,43.87527839643639,-7.089777097769911,-7.774913450819977,9291.872500000001,9309.494450249957,9274.250549750046,True,0.6851363530500656,-0.1506980482352107,1,9285.9,-6.700000000000728,88.89999999998145
2017-05-08 09:30:00,9305.95,9309.05,9298.25,9302.0,9,30,0,09:30,64.26380368098131,-1.8827065877667337,-2.6544600852069484,9289.905,9303.506737469581,9276.30326253042,True,0.7717534974402147,-0.5926740075052392,1,9300.7,-1.2999999999992724,87.59999999998217
2017-05-08 14:35:00,9318.65,9325.7,9318.4,9323.6,14,35,0,14:35,68.76267748478314,0.7365083772474463,0.6470947174341347,9318.855,9327.025350702723,9310.684649297276,True,0.08941365981331162,-0.17432777818391543,1,9322.7,-0.8999999999996362,86.69999999998254
2017-05-08 14:45:00,9322.85,9323.85,9318.05,9318.45,14,45,0,14:45,47.119341563787316,0.6441928440344782,0.6838541698295049,9319.267499999998,9327.42491664958,9311.110083350417,True,-0.03966132579502668,0.18669913537650695,-1,9315.1,3.350000000000364,90.0499999999829
2017-05-09 09:50:00,9312.1,9323.6,9312.1,9323.0,9,50,1,09:50,50.21551724137879,-0.5993026987543999,-0.7129192840477181,9317.517499999998,9326.157996700844,9308.877003299152,True,0.1136165852933182,-0.5187405406106711,1,9322.35,-0.6499999999996362,89.39999999998327
2017-05-11 14:00:00,9436.6,9438.8,9434.35,9436.35,14,0,3,14:00,41.53992395437186,-1.8501735194840876,-2.0041212672010147,9437.307499999999,9451.231817012702,9423.383182987296,True,0.1539477477169271,-0.06772701234889666,1,9440.4,4.049999999999272,93.44999999998254
2017-05-11 14:55:00,9437.5,9439.65,9431.65,9432.5,14,55,3,14:55,50.88582677165323,-0.28957250672647206,-0.23686460301983492,9435.6725,9446.173400916583,9425.171599083418,True,-0.05270790370663714,0.4191429107582448,-1,9428.1,4.399999999999636,97.84999999998217
2017-05-12 10:15:00,9408.05,9408.3,9401.0,9404.9,10,15,4,10:15,35.31777956556752,-9.018856761838833,-9.135853231377956,9413.7025,9446.28802268238,9381.116977317619,True,0.11699646953912257,-0.5002234979858642,1,9408.15,3.25,101.09999999998217
2017-05-12 14:10:00,9383.25,9389.5,9382.15,9387.8,14,10,4,14:10,50.047393364928226,-1.8506502453201392,-1.7902732168836288,9389.27,9399.94497807533,9378.595021924672,True,-0.06037702843651038,0.006057972287970337,-1,9389.1,-1.3000000000010914,99.79999999998108
2017-05-12 14:15:00,9387.8,9389.55,9385.7,9389.1,14,15,4,14:15,48.88457807953473,-1.789732709488817,-1.7901651154046665,9389.2275,9399.89784622155,9378.557153778453,True,0.00043240591584958743,-0.06037702843651038,1,9392.9,3.7999999999992724,103.59999999998035
2017-05-12 14:35:00,9387.4,9387.75,9380.4,9384.75,14,35,4,14:35,43.85964912280615,-1.4778343630641757,-1.4504267451366664,9390.75,9399.853729661552,9381.646270338448,True,-0.027407617927509342,0.35980141055445247,-1,9381.65,3.100000000000364,106.69999999998072
2017-05-12 15:00:00,9385.7,9398.5,9385.7,9396.3,15,0,4,15:00,48.53990914990271,-1.4111832974795107,-1.8782474299934084,9390.0425,9401.76545427393,9378.31954572607,True,0.4670641325138978,-0.3384016753314645,1,9398.45,2.150000000001455,108.84999999998217
2017-05-16 10:15:00,9470.15,9472.2,9466.2,9471.85,10,15,1,10:15,65.6995486782721,9.161794257997826,9.209516763204885,9462.43,9499.317687277522,9425.542312722479,True,-0.047722505207058674,0.5791637238660758,-1,9469.3,2.5500000000010914,111.39999999998327
2017-05-16 14:50:00,9505.65,9506.45,9501.8,9504.45,14,50,1,14:50,61.444866920153245,8.03599812101129,8.402496270371286,9499.8775,9520.386046974221,9479.36895302578,True,-0.36649814935999636,0.25359196630540737,-1,9508.05,-3.599999999998545,107.79999999998472
2017-05-17 14:30:00,9526.35,9530.25,9520.8,9522.8,14,30,2,14:30,55.66502463054028,5.245901452346516,5.267472532647091,9519.715,9534.399546085142,9505.030453914858,True,-0.021571080300574863,0.4031975806176762,-1,9523.3,-0.5,107.29999999998472
2017-05-19 09:30:00,9478.6,9495.95,9477.95,9493.4,9,30,4,09:30,66.2280701754382,-4.066101267098929,-7.2700520767773185,9445.265000000001,9478.317527557672,9412.21247244233,True,3.203950809678389,-1.3470115393050506,1,9490.95,-2.4499999999989086,104.84999999998581
2017-05-22 14:35:00,9445.6,9446.2,9435.05,9436.85,14,35,0,14:35,44.99165275459111,-1.48225036207441,-0.9442165776631666,9444.855,9457.707683481949,9432.00231651805,True,-0.5380337844112435,0.08313565335755824,-1,9436.3,0.5500000000010914,105.3999999999869
2017-05-23 14:15:00,9422.9,9423.55,9414.45,9415.3,14,15,1,14:15,50.65982404692054,6.779103909357218,6.9624168621195155,9415.8975,9438.357041966041,9393.437958033957,True,-0.18331295276229742,0.8642679720713904,-1,9410.65,4.649999999999636,110.04999999998654
2017-05-24 09:45:00,9397.8,9400.2,9392.65,9394.95,9,45,2,09:45,49.674418604651684,-4.185692969966112,-4.18658638452049,9399.955,9424.62857203377,9375.28142796623,True,0.0008934145543779692,-0.19068005944636468,1,9390.45,-4.5,105.54999999998654
2017-05-24 09:50:00,9395.65,9398.85,9389.45,9390.45,9,50,2,09:50,42.12345679012414,-4.346698954352178,-4.218608898486828,9398.33,9420.810363338995,9375.849636661005,True,-0.12809005586534994,0.0008934145543779692,-1,9402.25,-11.799999999999272,93.74999999998727
2017-05-24 09:55:00,9390.55,9403.25,9390.3,9402.25,9,55,2,09:55,50.20746887966839,-3.4819976719845727,-4.071286653186377,9397.677500000002,9418.800510004326,9376.554489995677,True,0.5892889812018041,-0.12809005586534994,1,9406.45,4.200000000000728,97.949999999988
2017-05-24 14:10:00,9362.35,9364.2,9355.35,9356.05,14,10,2,14:10,43.34415584415523,-8.974204229276438,-8.580148916792592,9374.470000000001,9401.965366098839,9346.974633901164,True,-0.3940553124838466,0.2853557058582563,-1,9363.7,-7.650000000001455,90.29999999998654
2017-05-24 15:00:00,9356.75,9366.55,9354.85,9357.65,15,0,2,15:00,39.298669891172565,-8.896652201387042,-9.382641649487468,9363.9925,9387.912592282548,9340.072407717453,True,0.4859894481004261,-0.12448551314303202,1,9360.2,2.5500000000010914,92.84999999998763
2017-05-26 10:20:00,9549.55,9549.55,9541.5,9541.85,10,20,4,10:20,65.35388127853854,22.700503951236897,23.0204903003579,9520.36,9567.311684001343,9473.408315998659,True,-0.31998634912100243,0.5421972997872544,-1,9539.75,2.100000000000364,94.949999999988
2017-05-29 09:40:00,9597.0,9622.15,9594.45,9613.15,9,40,0,09:40,61.47091108671719,6.2582748371314665,5.475257401118936,9591.61,9607.652758622839,9575.567241377163,True,0.7830174360125302,-0.32700847683653667,1,9598.6,-14.549999999999272,80.39999999998872
2017-05-29 09:50:00,9599.0,9606.1,9593.85,9595.15,9,50,0,09:50,52.06880520687992,5.541455248283455,5.580346814632284,9592.835000000001,9608.287443139106,9577.382556860895,True,-0.03889156634882873,0.45924922040221716,-1,9597.6,-2.4500000000007276,77.949999999988
2017-05-29 14:40:00,9618.0,9620.55,9611.85,9616.15,14,40,0,14:40,60.369437447523204,5.925300646891628,6.4470763023563515,9613.075,9637.977768795887,9588.172231204115,True,-0.5217756554647233,0.08189309694500135,-1,9615.3,0.8500000000003638,78.79999999998836
2017-05-30 09:45:00,9618.1,9621.4,9610.55,9618.0,9,45,1,09:45,49.60578186596562,0.6358883055017941,0.5341158555924209,9614.2025,9633.486348546227,9594.918651453772,True,0.10177244990937317,-0.48110601389247865,1,9620.45,2.4500000000007276,81.24999999998909
2017-05-30 15:00:00,9626.5,9629.95,9624.55,9627.1,15,0,1,15:00,61.21212121212128,3.62068852032462,3.7146807808439273,9624.272500000001,9631.595389422138,9616.949610577863,True,-0.09399226051930709,0.053651769101259905,-1,9627.25,-0.1499999999996362,81.09999999998945
2017-05-31 14:10:00,9636.6,9643.8,9636.6,9639.05,14,10,2,14:10,59.143968871594566,2.2212500538444147,1.890168768706475,9631.5825,9639.603477366194,9623.561522633807,True,0.33108128513793966,-0.017618064512832765,1,9643.35,4.300000000001091,85.39999999999054
2017-06-01 14:55:00,9617.6,9618.3,9609.5,9609.5,14,55,3,14:55,42.578456318913965,1.0824826501811913,1.2027956185771462,9612.752499999999,9623.891311899919,9601.613688100078,True,-0.12031296839595496,0.33573535675304944,-1,9615.25,-5.75,79.64999999999054
2017-06-01 15:05:00,9615.3,9617.15,9611.1,9616.95,15,5,3,15:05,48.595744680851325,1.3218039884613972,1.2178248305590962,9613.935000000001,9623.55297106379,9604.317028936213,True,0.10397915790230106,-0.043862309974501024,1,9617.4,0.4499999999989086,80.09999999998945
2017-06-02 10:30:00,9646.65,9649.1,9645.55,9648.4,10,30,4,10:30,65.60196560196616,8.108150494506845,8.186185232041558,9636.6375,9670.812573618885,9602.462426381117,True,-0.07803473753471302,0.0073777942067572155,-1,9647.75,0.6499999999996362,80.74999999998909
2017-06-02 14:40:00,9658.85,9658.85,9652.35,9653.2,14,40,4,14:40,58.69894099848829,1.6671762502355705,1.7518075651754763,9654.2125,9661.327116090722,9647.097883909277,True,-0.08463131493990583,0.30292793679382246,-1,9652.65,0.5500000000010914,81.29999999999018
2017-06-05 09:45:00,9655.9,9662.3,9655.9,9658.05,9,45,0,09:45,49.222323879231084,0.381501606261736,0.2943073995424309,9654.802500000002,9662.291753635249,9647.313246364754,True,0.08719420671930511,-0.22562484823426965,1,9658.1,0.050000000001091394,81.34999999999127
2017-06-05 14:20:00,9674.2,9679.4,9674.15,9677.4,14,20,0,14:20,62.37458193979887,1.5287216745982732,1.540991423437536,9675.9025,9688.300355248,9663.504644752,True,-0.012269748839262684,0.22850851207992928,-1,9676.05,1.3500000000003638,82.69999999999163
2017-06-06 10:15:00,9666.8,9673.9,9665.75,9672.7,10,15,1,10:15,48.48942598187304,-2.235622340185728,-2.26959227822778,9672.035,9685.425613327117,9658.644386672882,True,0.033969938042052394,-0.4412701285599874,1,9674.7,2.0,84.69999999999163
2017-06-06 14:35:00,9637.6,9641.7,9637.1,9640.65,14,35,1,14:35,46.79415073115838,-3.192971598942677,-3.1922672183163097,9643.9525,9652.672680708616,9635.232319291383,True,-0.0007043806263671293,0.05174915657577106,-1,9640.5,0.1499999999996362,84.84999999999127
2017-06-06 14:45:00,9640.45,9641.7,9638.25,9641.4,14,45,1,14:45,39.51715374841227,-3.114583056249103,-3.1795331209922324,9644.314999999999,9652.10980927226,9636.520190727737,True,0.06495006474312959,-0.014013675446818752,1,9640.8,-0.6000000000003638,84.2499999999909
2017-06-07 09:30:00,9659.6,9660.1,9654.3,9658.15,9,30,2,09:30,63.28555678059393,-1.5334247780865553,-2.8969041964951905,9642.4725,9654.601129636276,9630.343870363724,True,1.3634794184086352,-0.07435192666440349,1,9660.95,2.8000000000010914,87.049999999992
2017-06-08 09:45:00,9647.1,9653.35,9643.15,9651.45,9,45,3,09:45,60.95176010430335,2.3961459364909388,2.800073905713505,9651.14,9673.15206843653,9629.12793156347,True,-0.40392796922256613,0.00934547674824282,-1,9657.0,-5.549999999999272,81.49999999999272
2017-06-08 10:00:00,9658.65,9662.2,9658.25,9660.1,10,0,3,10:00,49.748322147651606,2.6896405753213912,2.6815853957702798,9654.182499999999,9673.565381052811,9634.799618947187,True,0.008055179551111458,-0.16888432708461654,1,9663.25,3.149999999999636,84.64999999999236
2017-06-08 14:30:00,9667.0,9668.1,9657.0,9657.0,14,30,3,14:30,50.71942446043217,1.7454708223376656,1.7546337836127937,9660.227499999999,9668.206978548647,9652.24802145135,True,-0.009162961275128056,0.574934432172467,-1,9648.05,8.950000000000728,93.59999999999309
2017-06-09 10:20:00,9627.4,9632.7,9627.1,9632.65,10,20,4,10:20,40.55397727272645,-7.902497084551214,-8.314934848438469,9634.054999999998,9661.062833152406,9607.047166847591,True,0.4124377638872545,-0.5847743950908253,1,9631.95,-0.6999999999989086,92.89999999999418
2017-06-09 13:30:00,9635.05,9635.05,9628.75,9630.35,13,30,4,13:30,52.666666666666664,1.255601280117844,1.2941689995719805,9632.9425,9642.78260451424,9623.10239548576,True,-0.038567719454136506,0.4960939864069749,-1,9630.35,0.0,92.89999999999418
2017-06-12 09:30:00,9634.1,9638.15,9631.85,9634.7,9,30,0,09:30,41.56588160407376,5.635694507578592,6.744323747927126,9653.414999999999,9676.167561429233,9630.662438570766,True,-1.1086292403485345,1.3111747916613163,-1,9636.6,-1.8999999999996362,90.99999999999454
2017-06-12 14:45:00,9607.2,9616.2,9606.05,9616.15,14,45,0,14:45,43.92694063926954,-3.576192976326638,-3.967459384635084,9612.72,9626.261569488666,9599.178430511332,True,0.39126640830844606,-0.40649356331904496,1,9614.7,-1.4499999999989086,89.54999999999563
2017-06-14 14:30:00,9613.4,9622.45,9612.7,9621.6,14,30,2,14:30,64.99013806706057,4.052643644587079,3.58824616986315,9610.0275,9618.850226276702,9601.204773723299,True,0.46439747472392856,-0.06710772253157904,1,9618.25,-3.350000000000364,86.19999999999527
2017-06-14 15:05:00,9619.6,9622.6,9618.8,9622.2,15,5,2,15:05,60.94240837696328,4.071327350473439,3.884435317505186,9613.555,9623.449437512607,9603.660562487394,True,0.18689203296825285,-0.06168273546962855,1,9616.35,-5.850000000000364,80.3499999999949
