EntryDate,TotalTrades,AveragePnL,TotalPnL
2017-08-22,2,-97.83644720728765,-195.6728944145753
2017-08-23,1,283.5429626122708,283.5429626122708
2017-08-24,2,-74.23855477795004,-148.47710955590009
2017-08-28,1,51.04466487113802,51.04466487113802
2017-08-31,2,139.5131263583636,279.0262527167272
2017-09-01,2,-60.188307875268606,-120.37661575053721
2017-09-04,1,366.7898765261074,366.7898765261074
2017-09-07,2,-66.23988565885973,-132.47977131771947
2017-09-08,2,10.987340752425148,21.974681504850295
2017-09-11,1,-90.92322397207627,-90.92322397207627
2017-09-12,1,344.101200268227,344.101200268227
2017-09-14,1,-58.39003495401705,-58.39003495401705
2017-09-15,2,-63.17725423086938,-126.35450846173876
2017-09-18,1,52.456659205892656,52.456659205892656
2017-09-20,2,106.31003262668243,212.62006525336486
2017-09-21,1,536.6824514812683,536.6824514812683
2017-09-22,2,227.7325691799149,455.4651383598298
2017-09-26,1,74.8810405005166,74.8810405005166
2017-09-28,1,-81.50285259727036,-81.50285259727036
2017-09-29,2,-78.56240394758959,-157.12480789517917
2017-10-03,2,77.54421946545652,155.08843893091304
2017-10-04,2,-72.52004380226204,-145.04008760452408
2017-10-05,2,-97.50585415006412,-195.01170830012825
2017-10-06,1,324.4466471163133,324.4466471163133
2017-10-10,1,150.4509144243834,150.4509144243834
2017-10-13,2,-57.80428498467353,-115.60856996934706
2017-10-24,1,190.73070056953426,190.73070056953426
2017-10-25,1,-67.25604655970291,-67.25604655970291
2017-10-26,2,-113.69143959407559,-227.38287918815118
2017-10-27,2,-54.09993390537904,-108.19986781075808
2017-10-30,1,-52.97629216794519,-52.97629216794519
2017-10-31,2,-231.2531143763731,-462.5062287527462
2017-11-01,1,-60.485828454365354,-60.485828454365354
2017-11-02,2,-78.2322120551379,-156.4644241102758
2017-11-03,2,-88.49804638282387,-176.99609276564775
2017-11-06,1,-53.6415198447487,-53.6415198447487
2017-11-07,2,-2.6381581261308042,-5.2763162522616085
2017-11-08,1,-71.57871137665352,-71.57871137665352
2017-11-10,2,-67.28160204651797,-134.56320409303595
2017-11-13,1,93.9097527189643,93.9097527189643
2017-11-14,1,349.0395325187978,349.0395325187978
2017-11-15,1,-129.79893735969847,-129.79893735969847
2017-11-16,1,-73.59579366195311,-73.59579366195311
2017-11-17,1,97.16489979545835,97.16489979545835
2017-11-21,1,-0.9971973133090181,-0.9971973133090181
2017-11-22,1,-86.50436036856941,-86.50436036856941
2017-11-24,2,24.71735783825673,49.43471567651346
2017-11-28,2,-60.17002605704517,-120.34005211409034
2017-11-29,1,-114.80109694893143,-114.80109694893143
2017-11-30,1,67.68280616974293,67.68280616974293
2017-12-01,2,176.26301605779236,352.5260321155847
2017-12-04,1,-64.00029309698557,-64.00029309698557
2017-12-05,2,85.07719972080449,170.15439944160897
2017-12-06,1,-187.12333710686298,-187.12333710686298
2017-12-07,1,75.00801513936051,75.00801513936051
2017-12-08,2,54.94211735446873,109.88423470893746
2017-12-12,1,206.1618282206165,206.1618282206165
2017-12-13,2,-57.85239498698853,-115.70478997397706
2017-12-15,2,-5.126929901861182,-10.253859803722364
2017-12-18,1,233.3715628573154,233.3715628573154
2017-12-19,1,193.871230513621,193.871230513621
2017-12-20,2,-115.90476201163847,-231.80952402327694
2017-12-21,2,-78.57702670167888,-157.15405340335775
2017-12-22,1,45.82004361666127,45.82004361666127
2017-12-28,2,-71.2988424280733,-142.5976848561466
2017-12-29,2,-88.47638683247683,-176.95277366495367
2018-01-01,2,-63.321766343915044,-126.64353268783009
2018-01-02,1,192.67944482313763,192.67944482313763
2018-01-04,2,29.480101219976717,58.960202439953434
2018-01-08,1,-56.53239100292766,-56.53239100292766
2018-01-09,2,-74.09482552787806,-148.18965105575612
2018-01-10,2,-55.73566989024842,-111.47133978049683
2018-01-11,1,-68.25738006711137,-68.25738006711137
2018-01-12,1,233.21827567444421,233.21827567444421
2018-01-15,2,-65.91931026843406,-131.83862053686812
2018-01-16,2,-77.37109960910776,-154.74219921821552
2018-01-17,1,673.8721081118778,673.8721081118778
2018-01-22,2,249.68789502386045,499.3757900477209
2018-01-23,1,-1.4121149353931226,-1.4121149353931226
2018-01-24,2,-78.71686030823767,-157.43372061647534
2018-01-25,2,-82.13660055684328,-164.27320111368655
2018-01-30,1,88.39021814623601,88.39021814623601
2018-01-31,1,76.24879523123424,76.24879523123424
2018-02-01,1,-65.08517381466123,-65.08517381466123
2018-02-02,1,-55.623629274074034,-55.623629274074034
2018-02-05,1,-1238.3077205757945,-1238.3077205757945
2018-02-06,1,93.34369172429072,93.34369172429072
2018-02-07,1,-117.65792757700275,-117.65792757700275
2018-02-08,1,236.67174880095712,236.67174880095712
2018-02-09,2,-67.83357849325814,-135.6671569865163
2018-02-14,2,-96.71238547132339,-193.42477094264677
2018-02-15,1,103.87596237496686,103.87596237496686
2018-02-16,1,187.46774249453358,187.46774249453358
2018-02-20,2,-96.06351288396624,-192.12702576793248
2018-02-21,2,-70.97219061967112,-141.94438123934225
2018-02-22,2,-80.33465849994909,-160.66931699989817
2018-02-26,2,-63.08390493349087,-126.16780986698174
2018-02-27,2,-65.41946738353718,-130.83893476707436
2018-02-28,1,72.3053011088625,72.3053011088625
2018-03-01,1,722.9238268116181,722.9238268116181
2018-03-05,1,218.71439411301714,218.71439411301714
2018-03-07,2,-156.05231026458216,-312.1046205291643
2018-03-08,2,-27.558230691412632,-55.116461382825264
2018-03-09,2,-106.58111366959552,-213.16222733919105
2018-03-12,1,67.91344898242359,67.91344898242359
2018-03-13,1,-98.1339372629539,-98.1339372629539
2018-03-14,1,95.2613749727064,95.2613749727064
2018-03-15,2,-96.9879614415112,-193.9759228830224
2018-03-16,1,124.70180746010412,124.70180746010412
2018-03-19,1,253.78359292168793,253.78359292168793
2018-03-20,1,118.0142751846323,118.0142751846323
2018-03-21,1,89.38739495499912,89.38739495499912
2018-03-22,1,642.6933062801896,642.6933062801896
2018-03-23,2,-96.57248121157025,-193.1449624231405
2018-03-27,2,-57.8494459061416,-115.6988918122832
2018-03-28,2,-79.01020889620517,-158.02041779241034
2018-04-02,2,-64.05284225705452,-128.10568451410904
2018-04-03,2,105.23165248059419,210.46330496118838
2018-04-06,2,-86.33504617492817,-172.67009234985633
2018-04-09,1,-161.7670360514948,-161.7670360514948
2018-04-10,2,21.38946785618323,42.77893571236646
2018-04-12,2,-92.10483011031369,-184.20966022062737
2018-04-13,1,18.628552811378807,18.628552811378807
2018-04-16,2,-54.50889618007988,-109.01779236015976
2018-04-17,1,-58.45879883194543,-58.45879883194543
2018-04-19,2,-57.09361381960778,-114.18722763921556
2018-04-20,2,126.68584798256168,253.37169596512337
2018-04-24,2,-8.535592297190217,-17.071184594380433
2018-04-26,2,-55.99811777533776,-111.99623555067552
2018-04-27,1,-243.35672122697125,-243.35672122697125
2018-04-30,1,-54.5816153057976,-54.5816153057976
2018-05-02,1,-65.10363402275132,-65.10363402275132
2018-05-03,1,37.81242100155763,37.81242100155763
2018-05-04,2,144.10925104775754,288.2185020955151
2018-05-07,1,294.90234387651793,294.90234387651793
2018-05-08,2,-60.945254123764755,-121.89050824752951
2018-05-09,1,-96.07859820995671,-96.07859820995671
2018-05-10,2,-79.19724611545217,-158.39449223090435
2018-05-11,1,331.3647185754825,331.3647185754825
2018-05-14,1,90.28802311977198,90.28802311977198
2018-05-15,1,-52.10849975662813,-52.10849975662813
2018-05-17,2,-16.696026727870255,-33.39205345574051
2018-05-18,2,-77.18272124025961,-154.36544248051922
2018-05-21,2,99.08894467330089,198.17788934660177
2018-05-22,2,-83.85417972395032,-167.70835944790065
2018-05-23,1,53.69959998858116,53.69959998858116
2018-05-24,2,223.6106151204188,447.2212302408376
2018-05-25,1,-261.65508131587114,-261.65508131587114
2018-05-28,1,73.84825639256476,73.84825639256476
2018-05-29,1,-55.677417010335375,-55.677417010335375
2018-05-31,1,274.7092258495498,274.7092258495498
2018-06-01,1,152.92985846461642,152.92985846461642
2018-06-04,1,171.0402290639342,171.0402290639342
2018-06-05,2,123.47147305250135,246.9429461050027
2018-06-06,1,-62.098943890067105,-62.098943890067105
2018-06-07,1,282.7921623194996,282.7921623194996
2018-06-08,1,-55.69489348172546,-55.69489348172546
2018-06-12,1,83.75513722218709,83.75513722218709
2018-06-13,2,-34.53670964851741,-69.07341929703482
2018-06-14,1,-64.4949645695186,-64.4949645695186
2018-06-15,2,-71.06567162262075,-142.1313432452415
2018-06-18,2,139.12468706213156,278.2493741242631
2018-06-19,2,-74.50357805851434,-149.00715611702867
2018-06-20,2,-63.270529075112115,-126.54105815022423
2018-06-21,1,142.4538980626221,142.4538980626221
2018-06-22,2,0.3022313451992815,0.604462690398563
2018-06-25,1,180.19475108272582,180.19475108272582
2018-06-26,1,-55.59578939272763,-55.59578939272763
2018-06-27,2,-77.54299073341015,-155.0859814668203
2018-06-28,2,-66.56509504984028,-133.13019009968056
2018-06-29,2,-147.25940757091186,-294.5188151418237
2018-07-02,1,167.83181409595556,167.83181409595556
2018-07-03,2,-68.98776540955276,-137.97553081910553
2018-07-04,2,-65.686078494475,-131.37215698895
2018-07-05,2,-68.62567120371105,-137.2513424074221
2018-07-06,1,80.04100659476342,80.04100659476342
2018-07-09,1,-74.20020060864576,-74.20020060864576
2018-07-10,1,466.19898500609503,466.19898500609503
2018-07-11,1,-325.5776279400928,-325.5776279400928
2018-07-12,1,95.00006897990878,95.00006897990878
2018-07-13,2,-54.460501535962365,-108.92100307192473
2018-07-16,2,-68.01951067028014,-136.03902134056028
2018-07-17,2,-143.08433258754934,-286.1686651750987
2018-07-18,1,-61.444057533320716,-61.444057533320716
2018-07-19,2,-81.41437946856243,-162.82875893712486
2018-07-20,1,90.0761736035499,90.0761736035499
2018-07-24,2,-59.90066548067799,-119.80133096135599
2018-07-25,2,-60.04816705414446,-120.09633410828891
2018-07-26,2,258.4543057000111,516.9086114000222
2018-07-27,2,15.610538349283217,31.221076698566435
2018-07-30,1,-56.924719175510546,-56.924719175510546
2018-08-02,1,-91.73518092545302,-91.73518092545302
2018-08-06,1,-52.25659678581841,-52.25659678581841
2018-08-07,1,-53.32897857185414,-53.32897857185414
2018-08-08,1,113.51544381854933,113.51544381854933
2018-08-09,2,-53.603817643161904,-107.20763528632381
2018-08-10,2,-54.932551331436756,-109.86510266287351
2018-08-14,1,-46.66317162632369,-46.66317162632369
2018-08-16,2,-61.9458305172538,-123.8916610345076
2018-08-17,1,322.8788697033353,322.8788697033353
2018-08-21,1,-63.91008095478151,-63.91008095478151
2018-08-23,2,-78.93507745204894,-157.8701549040979
2018-08-24,2,32.5325662137024,65.0651324274048
2018-08-28,1,-62.398092938026544,-62.398092938026544
2018-08-29,1,39.539529979926144,39.539529979926144
2018-08-30,2,42.50095391933019,85.00190783866039
2018-08-31,1,84.23586060951828,84.23586060951828
2018-09-04,2,-52.81309925992086,-105.62619851984172
2018-09-05,2,-80.07397893999249,-160.14795787998497
2018-09-07,1,27.81935450364464,27.81935450364464
2018-09-11,2,-82.07925820015147,-164.15851640030294
2018-09-12,2,-59.89458499323733,-119.78916998647466
2018-09-14,2,-60.4744091131045,-120.948818226209
2018-09-17,1,44.24121989219799,44.24121989219799
2018-09-18,1,-71.51442341791515,-71.51442341791515
2018-09-19,1,47.325515767474535,47.325515767474535
2018-09-21,2,-75.0962213953585,-150.192442790717
2018-09-24,1,-64.56145880788665,-64.56145880788665
2018-09-25,1,330.49817906840315,330.49817906840315
2018-09-27,1,74.14765042506912,74.14765042506912
2018-09-28,2,-99.6946056434355,-199.389211286871
2018-10-01,1,-59.91859663318657,-59.91859663318657
2018-10-03,1,56.93020902065575,56.93020902065575
2018-10-05,2,-242.493090610551,-484.986181221102
2018-10-08,1,260.78633066904735,260.78633066904735
2018-10-09,1,-252.0312869923037,-252.0312869923037
2018-10-10,1,252.9286714277214,252.9286714277214
2018-10-12,1,-55.80582876497479,-55.80582876497479
2018-10-15,1,423.2140239953418,423.2140239953418
2018-10-16,1,-64.64261279434977,-64.64261279434977
2018-10-19,2,-28.955686012512878,-57.911372025025756
2018-10-23,1,-72.74942040612919,-72.74942040612919
2018-10-24,1,-145.46168434516267,-145.46168434516267
2018-10-25,1,216.68910797363853,216.68910797363853
2018-10-26,2,-151.27200107928036,-302.5440021585607
2018-10-29,1,-80.98595704292099,-80.98595704292099
2018-10-30,2,-20.896028862150843,-41.792057724301685
2018-10-31,2,54.3925954744452,108.7851909488904
2018-11-01,2,-355.7343918783768,-711.4687837567536
2018-11-02,2,4.600086613228029,9.200173226456059
2018-11-05,2,121.16246882516815,242.3249376503363
2018-11-06,1,-62.15572286513855,-62.15572286513855
2018-11-09,1,181.79937728257676,181.79937728257676
2018-11-12,1,-85.27059679447665,-85.27059679447665
2018-11-13,2,-66.10004629198511,-132.20009258397022
2018-11-14,2,59.474356966289385,118.94871393257877
2018-11-16,1,51.45965926255139,51.45965926255139
2018-11-19,2,-108.4668288578624,-216.9336577157248
2018-11-20,2,-54.52088440247449,-109.04176880494899
2018-11-21,1,167.21939949274832,167.21939949274832
2018-11-22,2,-8.18240949010983,-16.36481898021966
2018-11-26,2,-70.36690834889914,-140.7338166977983
2018-11-27,2,114.56045504938486,229.1209100987697
2018-11-28,2,-200.32671864198002,-400.65343728396005
2018-11-29,2,-64.80088632634022,-129.60177265268044
2018-11-30,2,41.33726041322663,82.67452082645326
2018-12-03,1,-51.40186117534002,-51.40186117534002
2018-12-04,2,181.38120530666103,362.76241061332206
2018-12-05,2,235.06185036797652,470.12370073595304
2018-12-07,2,-318.99157201729327,-637.9831440345865
2018-12-11,2,-79.45349838036593,-158.90699676073186
2018-12-13,1,-91.50739206305089,-91.50739206305089
2018-12-14,2,-84.21713924191816,-168.43427848383632
2018-12-17,1,-118.45652365241271,-118.45652365241271
2018-12-19,1,172.97617123286153,172.97617123286153
2018-12-20,2,-71.25514239830173,-142.51028479660346
2018-12-21,1,463.85298285939757,463.85298285939757
2018-12-24,2,-57.086692213411794,-114.17338442682359
2018-12-26,1,-68.80188787668875,-68.80188787668875
2018-12-27,2,-66.23438399059354,-132.46876798118709
2018-12-28,1,86.84555614602795,86.84555614602795
2018-12-31,2,46.768851650682095,93.53770330136419
2019-01-01,1,167.57942423511244,167.57942423511244
2019-01-02,1,-55.052615674824146,-55.052615674824146
2019-01-03,1,-63.215679488377624,-63.215679488377624
2019-01-04,2,-101.08223366227585,-202.1644673245517
2019-01-07,1,104.17557506709866,104.17557506709866
2019-01-08,2,-169.6162485717283,-339.2324971434566
2019-01-09,1,40.23372031729797,40.23372031729797
2019-01-10,2,-65.34155288941274,-130.68310577882548
2019-01-11,1,271.05908495056343,271.05908495056343
2019-01-14,1,90.38944330346246,90.38944330346246
2019-01-15,2,-79.00633845467439,-158.01267690934878
2019-01-16,1,-81.76667891215168,-81.76667891215168
2019-01-17,2,-1.1065647651908144,-2.2131295303816287
2019-01-18,2,102.38464666729246,204.76929333458492
2019-01-21,1,-63.677289024539874,-63.677289024539874
2019-01-22,2,-70.57615217080654,-141.15230434161307
2019-01-23,2,-62.1997801319598,-124.3995602639196
2019-01-24,1,-59.20484250516628,-59.20484250516628
2019-01-30,2,-111.05660773993503,-222.11321547987006
2019-01-31,2,-69.3764903042429,-138.7529806084858
2019-02-01,1,354.72313003688714,354.72313003688714
2019-02-04,2,-65.24166974871119,-130.48333949742238
2019-02-06,1,-54.9561900255766,-54.9561900255766
2019-02-07,1,548.6469417870856,548.6469417870856
2019-02-08,1,483.94503113570437,483.94503113570437
2019-02-12,2,-72.43575214545469,-144.87150429090937
2019-02-13,2,165.40757395778257,330.81514791556515
2019-02-14,1,-73.46681167428056,-73.46681167428056
2019-02-15,1,301.16315089815737,301.16315089815737
2019-02-18,1,58.06498480283931,58.06498480283931
2019-02-19,1,92.02123273164943,92.02123273164943
2019-02-20,2,-81.72815282445785,-163.4563056489157
2019-02-21,2,-52.23923419835623,-104.47846839671246
2019-02-22,2,-7.410923309709975,-14.82184661941995
2019-02-26,2,-172.1199608166765,-344.239921633353
2019-02-27,2,-67.86714622661883,-135.73429245323766
2019-02-28,2,-114.52148885853418,-229.04297771706837
2019-03-01,2,-60.41894745944238,-120.83789491888476
2019-03-05,1,-75.89513953098256,-75.89513953098256
2019-03-07,2,51.18206408240967,102.36412816481933
2019-03-08,2,240.92883071235295,481.8576614247059
2019-03-11,1,515.6088923583771,515.6088923583771
2019-03-12,1,52.98070407153372,52.98070407153372
2019-03-13,2,-69.56030394320233,-139.12060788640466
2019-03-14,2,-209.50073150463365,-419.0014630092673
2019-03-15,2,-62.25847707749565,-124.5169541549913
2019-03-18,2,-66.59612956203117,-133.19225912406233
2019-03-19,2,-73.56324748559038,-147.12649497118076
2019-03-20,2,-77.09474708621404,-154.18949417242808
2019-03-22,1,-85.4743373963063,-85.4743373963063
2019-03-25,1,195.03691678163793,195.03691678163793
2019-03-27,2,-57.764837798702025,-115.52967559740405
2019-03-28,1,220.87949880101925,220.87949880101925
2019-03-29,2,-60.94548428203191,-121.89096856406383
2019-04-01,1,135.76295099859948,135.76295099859948
2019-04-02,2,40.80177333275959,81.60354666551918
2019-04-04,2,-62.11370677366037,-124.22741354732074
2019-04-05,2,-64.50993314310591,-129.01986628621182
2019-04-08,1,364.1416810527236,364.1416810527236
2019-04-10,1,24.254071705898117,24.254071705898117
2019-04-11,2,11.592448895952302,23.184897791904604
2019-04-12,1,-51.65924031082582,-51.65924031082582
2019-04-15,2,-62.12575068102877,-124.25150136205754
2019-04-16,1,-83.70799045888555,-83.70799045888555
2019-04-18,2,27.95868729798168,55.91737459596336
2019-04-22,1,-52.3516748869015,-52.3516748869015
2019-04-23,2,-80.13705619741307,-160.27411239482615
2019-04-24,1,-71.6946276525467,-71.6946276525467
2019-04-25,2,-56.16972652707858,-112.33945305415716
2019-04-26,1,120.18146999485714,120.18146999485714
2019-04-30,1,70.7752475321428,70.7752475321428
2019-05-02,2,-94.09295147643961,-188.18590295287922
2019-05-03,2,-54.774184433116176,-109.54836886623235
2019-05-06,2,-87.64489123285368,-175.28978246570736
2019-05-08,1,-62.47524718366831,-62.47524718366831
2019-05-09,2,5.007336670053803,10.014673340107606
2019-05-10,2,-90.54172075966127,-181.08344151932255
2019-05-13,1,-63.82737049859088,-63.82737049859088
2019-05-14,1,-12.246609980928342,-12.246609980928342
2019-05-15,2,-84.83049062385221,-169.66098124770443
2019-05-16,2,-53.90311363128506,-107.80622726257012
2019-05-17,2,-76.77397095105108,-153.54794190210217
2019-05-24,1,414.13558833320803,414.13558833320803
2019-05-28,1,-64.54961380612822,-64.54961380612822
2019-05-29,1,-55.202703383288195,-55.202703383288195
2019-05-31,2,-53.24103966163368,-106.48207932326736
2019-06-04,1,129.2428347066437,129.2428347066437
2019-06-06,1,103.5888262834386,103.5888262834386
2019-06-07,2,20.070900983705677,40.141801967411354
2019-06-10,1,102.13473018544914,102.13473018544914
2019-06-11,1,354.1191354687327,354.1191354687327
2019-06-12,2,-91.96478548291213,-183.92957096582427
2019-06-13,1,90.22967861611033,90.22967861611033
2019-06-14,2,-79.52608416260898,-159.05216832521796
2019-06-17,1,-134.6880847532518,-134.6880847532518
2019-06-18,1,20.99517815146429,20.99517815146429
2019-06-19,1,-122.70292243506418,-122.70292243506418
2019-06-21,1,11.658927907028206,11.658927907028206
2019-06-24,2,-78.68614642899358,-157.37229285798716
2019-06-25,2,142.0147235918002,284.0294471836004
2019-06-26,2,-67.76335685245841,-135.52671370491683
2019-06-27,2,-105.5311516447495,-211.062303289499
2019-06-28,2,-130.03998160943553,-260.07996321887106
2019-07-01,1,94.9720800991564,94.9720800991564
2019-07-02,2,28.044398409976502,56.088796819953004
2019-07-03,2,-63.754912003199024,-127.50982400639805
2019-07-04,2,-61.77923008237069,-123.55846016474138
2019-07-05,2,29.657664315158613,59.315328630317225
2019-07-08,1,-68.19296341349397,-68.19296341349397
2019-07-09,1,115.2666700824117,115.2666700824117
2019-07-11,1,127.08965900363778,127.08965900363778
2019-07-12,1,-50.434905224511944,-50.434905224511944
2019-07-15,2,169.6556971557607,339.3113943115214
2019-07-16,1,305.6485344337783,305.6485344337783
2019-07-17,2,-108.36265707412588,-216.72531414825175
2019-07-18,2,-57.6407590703966,-115.2815181407932
2019-07-22,2,-84.57778168438746,-169.15556336877492
2019-07-23,2,-26.011714937938713,-52.023429875877426
2019-07-25,1,-72.06048860266189,-72.06048860266189
2019-07-26,1,180.6874425448958,180.6874425448958
2019-07-29,1,311.6447919249992,311.6447919249992
2019-07-31,1,-90.10632963228426,-90.10632963228426
2019-08-01,2,-12.238559311595793,-24.477118623191586
2019-08-02,2,-1.110449005898694,-2.220898011797388
2019-08-05,2,-92.46661035350064,-184.93322070700128
2019-08-06,1,73.26210355339975,73.26210355339975
2019-08-08,1,77.04974427208488,77.04974427208488
2019-08-09,1,-106.18784979278621,-106.18784979278621
2019-08-14,1,302.4259553408514,302.4259553408514
2019-08-16,1,215.0784859530343,215.0784859530343
2019-08-20,2,27.527253769747492,55.054507539494985
2019-08-21,2,-111.70756701561788,-223.41513403123577
2019-08-23,2,-63.794065984958564,-127.58813196991713
2019-08-26,2,-39.11576901629249,-78.23153803258498
2019-08-27,2,-133.78564285156955,-267.5712857031391
2019-08-28,1,45.617489758165476,45.617489758165476
2019-08-29,2,-56.991802370665795,-113.98360474133159
2019-08-30,2,108.24960235683537,216.49920471367074
2019-09-03,2,-72.06975859078403,-144.13951718156807
2019-09-04,2,-88.23949809367559,-176.47899618735119
2019-09-06,2,-129.73290809220546,-259.4658161844109
2019-09-09,2,-35.16727464707536,-70.33454929415072
2019-09-11,1,-52.34842039922139,-52.34842039922139
2019-09-12,1,-51.530290700023244,-51.530290700023244
2019-09-13,2,-100.68760656766565,-201.3752131353313
2019-09-16,2,-64.29376657496434,-128.58753314992867
2019-09-17,1,625.8823454553898,625.8823454553898
2019-09-18,2,141.33843119028927,282.67686238057854
2019-09-19,2,419.30869463661355,838.6173892732271
2019-09-23,1,116.66212411702203,116.66212411702203
2019-09-24,2,-88.89447507218124,-177.78895014436247
2019-09-25,1,-66.46031258935659,-66.46031258935659
2019-09-26,1,-51.66625355186418,-51.66625355186418
2019-09-27,1,62.76500746962283,62.76500746962283
2019-10-01,1,154.894209730472,154.894209730472
2019-10-03,2,28.90337442005031,57.80674884010062
2019-10-04,2,-67.17900418827094,-134.35800837654187
2019-10-07,2,-117.45596590734854,-234.91193181469708
2019-10-09,2,-54.504003115986364,-109.00800623197273
2019-10-10,2,-85.9350587405802,-171.8701174811604
2019-10-11,1,277.80427495337705,277.80427495337705
2019-10-14,1,167.11744701077058,167.11744701077058
2019-10-15,1,132.7658405431214,132.7658405431214
2019-10-16,2,-92.21210975888684,-184.42421951777368
2019-10-17,2,119.73459253628319,239.46918507256638
2019-10-18,2,-73.17329120725644,-146.34658241451288
2019-10-22,1,-102.61543276779028,-102.61543276779028
2019-10-23,2,26.603823388920738,53.207646777841475
2019-10-24,1,62.11358049490425,62.11358049490425
2019-10-25,1,234.58544946921347,234.58544946921347
2019-10-30,1,85.62914629196086,85.62914629196086
2019-10-31,1,62.23205292595829,62.23205292595829
2019-11-01,2,-70.34697379707305,-140.6939475941461
2019-11-06,1,-137.38308616786418,-137.38308616786418
2019-11-07,2,-36.317067334269154,-72.63413466853831
2019-11-08,2,175.0784144282923,350.1568288565846
2019-11-11,1,-78.58819260743972,-78.58819260743972
2019-11-13,2,25.992506003020896,51.98501200604179
2019-11-14,1,-59.498364788128185,-59.498364788128185
2019-11-15,2,10.140841313922436,20.281682627844873
2019-11-19,1,-52.16966722455534,-52.16966722455534
2019-11-20,1,-67.36490486570602,-67.36490486570602
2019-11-21,2,-66.01355633975926,-132.02711267951852
2019-11-22,2,327.49958179451403,654.9991635890281
2019-11-26,1,-74.33387565629963,-74.33387565629963
2019-11-27,2,-63.596262916746184,-127.19252583349237
2019-11-28,1,-67.27416403701183,-67.27416403701183
2019-11-29,1,249.34974104808018,249.34974104808018
2019-12-02,1,264.3650717025099,264.3650717025099
2019-12-03,1,164.82933024466647,164.82933024466647
2019-12-04,2,-108.06949225038234,-216.13898450076468
2019-12-06,2,37.48016301667087,74.96032603334174
2019-12-10,2,-7.961184224998959,-15.922368449997919
2019-12-11,1,-63.59681725010568,-63.59681725010568
2019-12-12,1,-292.69880440756293,-292.69880440756293
2019-12-13,1,-54.571900318559656,-54.571900318559656
2019-12-17,1,362.55621636661795,362.55621636661795
2019-12-18,1,-52.33983902084154,-52.33983902084154
2019-12-19,2,-70.27493306527789,-140.54986613055578
2019-12-20,2,-61.54643901073476,-123.09287802146952
2019-12-23,2,-85.01109443387736,-170.02218886775472
2019-12-24,2,83.11265615656846,166.22531231313693
2019-12-26,2,-53.994891302349885,-107.98978260469977
2019-12-27,1,122.18035779275873,122.18035779275873
2019-12-31,1,39.51130006262749,39.51130006262749
2020-01-01,2,84.48769176449025,168.9753835289805
2020-01-02,1,-164.8862883922246,-164.8862883922246
2020-01-03,2,-63.69033106948382,-127.38066213896764
2020-01-07,1,-221.24489873411613,-221.24489873411613
2020-01-08,2,299.916074947435,599.83214989487
2020-01-10,1,213.5117506529477,213.5117506529477
2020-01-13,1,-50.744451349143525,-50.744451349143525
2020-01-15,1,-83.9972038768658,-83.9972038768658
2020-01-16,1,-54.83082254447454,-54.83082254447454
2020-01-17,2,284.15559173870673,568.3111834774135
2020-01-20,2,57.76081072297602,115.52162144595204
2020-01-21,2,-66.60825070834302,-133.21650141668604
2020-01-22,2,-55.447414226755214,-110.89482845351043
2020-01-24,1,268.2146197137905,268.2146197137905
2020-01-28,2,-60.19120106323003,-120.38240212646006
2020-01-29,1,364.4638758890074,364.4638758890074
2020-01-30,2,-5.983843745163686,-11.967687490327371
2020-01-31,1,202.46035081803512,202.46035081803512
2020-02-04,2,50.73705880186263,101.47411760372526
2020-02-06,2,-81.90304061043713,-163.80608122087426
2020-02-07,2,-114.43675038045905,-228.8735007609181
2020-02-10,1,554.6194748215144,554.6194748215144
2020-02-12,1,-52.62729431442615,-52.62729431442615
2020-02-14,1,293.7023606263034,293.7023606263034
2020-02-17,1,-64.41039599106148,-64.41039599106148
2020-02-20,1,-60.169187328737,-60.169187328737
2020-02-25,2,-95.00067344211584,-190.00134688423168
2020-02-27,1,-1281.8644448513007,-1281.8644448513007
2020-02-28,1,222.22721756550837,222.22721756550837
2020-03-02,1,96.45405552258184,96.45405552258184
2020-03-03,1,84.04902647928601,84.04902647928601
2020-03-04,2,-59.92456077671245,-119.8491215534249
2020-03-06,2,-32.027004586077986,-64.05400917215597
2020-03-11,2,-65.87107124991981,-131.74214249983962
2020-03-12,1,-76.63519411707273,-76.63519411707273
2020-03-13,1,-77.12559718534527,-77.12559718534527
2020-03-17,1,203.85577329536414,203.85577329536414
2020-03-19,1,-54.66217642279268,-54.66217642279268
2020-03-20,2,325.7343776036562,651.4687552073124
2020-03-24,1,-281.3018343248578,-281.3018343248578
2020-03-25,1,-218.18101453777803,-218.18101453777803
2020-03-26,2,137.78280986597892,275.56561973195784
2020-03-27,2,284.25260968794237,568.5052193758847
2020-03-31,1,498.92356160750734,498.92356160750734
2020-04-01,1,-115.15446453035452,-115.15446453035452
2020-04-03,1,290.14901404660577,290.14901404660577
2020-04-07,1,-161.94561430728427,-161.94561430728427
2020-04-09,1,131.22999476635195,131.22999476635195
2020-04-13,1,57.67536455530248,57.67536455530248
2020-04-15,1,-97.99503299594362,-97.99503299594362
2020-04-16,1,-108.7179726029591,-108.7179726029591
2020-04-17,1,568.8481986528872,568.8481986528872
2020-04-20,1,-154.11556746050422,-154.11556746050422
2020-04-22,2,170.08298791887265,340.1659758377453
2020-04-23,1,32.359888645303975,32.359888645303975
2020-04-28,2,-105.46845576082177,-210.93691152164354
