EntryTime,Direction,EntryPrice,ExitTime,ExitPrice,PnL,Reason,CumPnL
2015-01-29 09:35:00,-1,8865.3,2015-01-29 09:45:00,8877.45,-12.150000000001455,SL,205.20000000000073
2015-01-29 13:30:00,1,8891.0,2015-01-29 14:05:00,8879.2,-11.799999999999272,SL,193.40000000000146
2015-01-29 14:45:00,1,8891.55,2015-01-30 09:40:00,8941.0,49.45000000000073,Trailing,242.85000000000218
2015-01-30 09:50:00,-1,8926.55,2015-01-30 12:20:00,8854.95,71.59999999999854,Trailing,314.4500000000007
2015-01-30 14:10:00,-1,8799.1,2015-01-30 14:40:00,8808.2,-9.100000000000364,SL,305.35000000000036
2015-01-30 15:00:00,1,8806.8,2015-02-02 09:30:00,8780.55,-26.25,SL,279.10000000000036
2015-02-02 09:35:00,-1,8774.35,2015-02-02 09:40:00,8787.1,-12.75,SL,266.35000000000036
2015-02-02 09:50:00,1,8795.45,2015-02-02 10:05:00,8783.15,-12.300000000001091,SL,254.04999999999927
2015-02-02 14:30:00,-1,8793.35,2015-02-03 09:30:00,8823.4,-30.049999999999272,SL,224.0
2015-02-03 09:30:00,1,8823.4,2015-02-03 09:55:00,8802.95,-20.44999999999891,SL,203.5500000000011
2015-02-03 10:00:00,-1,8802.4,2015-02-03 11:10:00,8828.45,-26.05000000000109,SL,177.5
2015-02-04 14:15:00,-1,8760.95,2015-02-05 09:30:00,8736.0,24.950000000000728,Trailing,202.45000000000073
2015-02-05 09:50:00,1,8738.35,2015-02-05 10:50:00,8745.05,6.699999999998909,Trailing,209.14999999999964
2015-02-05 14:35:00,-1,8805.15,2015-02-06 09:40:00,8713.35,91.79999999999927,Trailing,300.9499999999989
2015-02-10 09:35:00,1,8564.55,2015-02-10 09:50:00,8593.25,28.700000000000728,Trailing,329.64999999999964
2015-02-10 14:35:00,1,8545.6,2015-02-10 15:10:00,8552.3,6.699999999998909,Trailing,336.34999999999854
2015-02-11 15:05:00,-1,8626.65,2015-02-11 15:25:00,8635.5,-8.850000000000364,SL,327.4999999999982
2015-02-12 09:40:00,1,8642.7,2015-02-12 10:05:00,8633.95,-8.75,SL,318.7499999999982
2015-02-13 10:10:00,-1,8754.4,2015-02-13 11:55:00,8763.65,-9.25,SL,309.4999999999982
2015-02-13 14:25:00,1,8801.5,2015-02-16 10:55:00,8847.45,45.95000000000073,Trailing,355.4499999999989
2015-02-16 15:00:00,-1,8828.25,2015-02-18 09:50:00,8841.15,-12.899999999999636,SL,342.5499999999993
2015-02-18 09:40:00,1,8831.8,2015-02-18 12:10:00,8840.05,8.25,Trailing,350.7999999999993
2015-02-18 15:05:00,-1,8870.6,2015-02-19 09:30:00,8885.25,-14.649999999999636,SL,336.14999999999964
2015-02-19 09:40:00,1,8890.3,2015-02-19 10:35:00,8866.5,-23.799999999999272,SL,312.35000000000036
2015-02-19 14:30:00,1,8832.45,2015-02-20 09:30:00,8839.2,6.75,Trailing,319.10000000000036
2015-02-20 09:35:00,-1,8827.65,2015-02-20 10:15:00,8844.8,-17.149999999999636,SL,301.9500000000007
2015-02-20 13:50:00,-1,8864.5,2015-02-23 09:30:00,8847.7,16.799999999999272,Trailing,318.75
2015-02-23 09:40:00,1,8864.1,2015-02-23 10:00:00,8851.6,-12.5,SL,306.25
2015-02-24 09:30:00,1,8766.3,2015-02-24 09:50:00,8757.45,-8.849999999998545,SL,297.40000000000146
2015-02-24 14:15:00,-1,8760.2,2015-02-24 14:45:00,8748.55,11.650000000001455,Trailing,309.0500000000029
2015-02-26 09:35:00,-1,8742.4,2015-02-26 11:15:00,8756.3,-13.899999999999636,SL,295.1500000000033
2015-02-26 10:00:00,1,8747.4,2015-02-26 10:15:00,8737.2,-10.199999999998909,SL,284.95000000000437
2015-02-26 13:30:00,-1,8710.9,2015-02-26 14:35:00,8729.1,-18.200000000000728,SL,266.75000000000364
2015-02-26 14:10:00,1,8708.4,2015-02-26 14:55:00,8699.2,-9.199999999998909,SL,257.55000000000473
2015-02-26 15:00:00,-1,8678.15,2015-02-26 15:25:00,8694.65,-16.5,SL,241.05000000000473
2015-02-27 09:30:00,1,8735.25,2015-02-27 10:45:00,8721.15,-14.100000000000364,SL,226.95000000000437
2015-02-27 14:10:00,-1,8815.6,2015-02-27 14:55:00,8829.4,-13.799999999999272,SL,213.1500000000051
2015-02-27 15:00:00,1,8842.15,2015-03-02 10:25:00,8951.2,109.05000000000109,Trailing,322.2000000000062
2015-03-03 09:50:00,-1,8946.85,2015-03-03 10:00:00,8956.55,-9.699999999998909,SL,312.5000000000073
2015-03-03 14:30:00,-1,8981.5,2015-03-03 14:45:00,8991.95,-10.450000000000728,SL,302.05000000000655
2015-03-03 14:35:00,1,8983.4,2015-03-04 11:00:00,9059.45,76.05000000000109,Trailing,378.10000000000764
2015-03-04 14:10:00,-1,9024.65,2015-03-04 14:55:00,8925.25,99.39999999999964,Trailing,477.5000000000073
2015-03-05 09:40:00,1,8923.65,2015-03-05 09:50:00,8910.4,-13.25,SL,464.2500000000073
2015-03-09 09:30:00,-1,8830.55,2015-03-09 14:00:00,8784.55,46.0,Trailing,510.2500000000073
2015-03-10 10:00:00,1,8751.6,2015-03-10 10:05:00,8741.7,-9.899999999999636,SL,500.35000000000764
2015-03-10 15:05:00,1,8719.2,2015-03-11 10:25:00,8709.95,-9.25,SL,491.10000000000764
2015-03-12 09:30:00,1,8764.7,2015-03-12 10:05:00,8752.95,-11.75,SL,479.35000000000764
2015-03-12 14:20:00,-1,8751.9,2015-03-12 14:30:00,8761.15,-9.25,SL,470.10000000000764
2015-03-12 14:30:00,1,8761.15,2015-03-13 10:00:00,8791.15,30.0,Trailing,500.10000000000764
2015-03-12 14:55:00,-1,8756.7,2015-03-12 15:00:00,8767.6,-10.899999999999636,SL,489.200000000008
2015-03-12 15:00:00,1,8767.6,2015-03-13 10:00:00,8791.15,23.549999999999272,Trailing,512.7500000000073
2015-03-13 10:05:00,-1,8737.3,2015-03-13 10:10:00,8750.75,-13.450000000000728,SL,499.30000000000655
2015-03-13 14:50:00,1,8657.75,2015-03-13 15:05:00,8639.4,-18.350000000000364,SL,480.9500000000062
2015-03-16 09:50:00,-1,8624.75,2015-03-16 10:10:00,8639.15,-14.399999999999636,SL,466.55000000000655
2015-03-16 14:15:00,-1,8626.65,2015-03-16 14:20:00,8646.95,-20.30000000000109,SL,446.25000000000546
2015-03-16 14:20:00,1,8646.95,2015-03-16 14:45:00,8633.4,-13.550000000001091,SL,432.70000000000437
2015-03-16 15:00:00,-1,8627.05,2015-03-16 15:20:00,8637.0,-9.950000000000728,SL,422.75000000000364
2015-03-17 09:30:00,1,8671.0,2015-03-17 12:00:00,8698.15,27.149999999999636,Trailing,449.9000000000033
2015-03-17 14:00:00,1,8653.55,2015-03-18 09:30:00,8716.15,62.600000000000364,Trailing,512.5000000000036
2015-03-18 09:50:00,-1,8690.6,2015-03-18 09:55:00,8701.25,-10.649999999999636,SL,501.850000000004
2015-03-19 14:15:00,1,8746.65,2015-03-19 14:25:00,8705.25,-41.399999999999636,SL,460.45000000000437
2015-03-19 14:20:00,-1,8741.7,2015-03-19 15:10:00,8634.15,107.55000000000109,Trailing,568.0000000000055
2015-03-20 10:15:00,1,8603.1,2015-03-20 10:40:00,8590.55,-12.550000000001091,SL,555.4500000000044
2015-03-20 14:15:00,-1,8566.3,2015-03-20 14:20:00,8592.3,-26.0,SL,529.4500000000044
2015-03-20 14:25:00,1,8587.15,2015-03-20 14:45:00,8575.05,-12.100000000000364,SL,517.350000000004
2015-03-20 14:45:00,-1,8575.05,2015-03-20 14:55:00,8583.85,-8.800000000001091,SL,508.5500000000029
2015-03-23 09:30:00,1,8581.2,2015-03-23 09:40:00,8565.55,-15.650000000001455,SL,492.90000000000146
2015-03-23 09:40:00,-1,8565.55,2015-03-23 09:50:00,8579.4,-13.850000000000364,SL,479.0500000000011
2015-03-23 09:45:00,1,8573.25,2015-03-23 13:35:00,8564.15,-9.100000000000364,SL,469.9500000000007
2015-03-23 15:00:00,1,8556.0,2015-03-24 12:00:00,8576.1,20.100000000000364,Trailing,490.0500000000011
2015-03-24 14:45:00,-1,8559.45,2015-03-25 14:20:00,8545.95,13.5,Trailing,503.5500000000011
2015-03-25 09:55:00,1,8553.55,2015-03-25 10:20:00,8539.35,-14.199999999998909,SL,489.3500000000022
2015-03-25 14:45:00,-1,8529.4,2015-03-26 15:20:00,8357.2,172.1999999999989,Trailing,661.5500000000011
2015-03-25 15:00:00,1,8537.6,2015-03-25 15:05:00,8526.9,-10.700000000000728,SL,650.8500000000004
2015-03-25 15:05:00,-1,8526.9,2015-03-26 15:20:00,8357.2,169.6999999999989,Trailing,820.5499999999993
2015-03-27 09:30:00,1,8369.55,2015-03-27 09:35:00,8357.7,-11.849999999998545,SL,808.7000000000007
2015-03-30 14:30:00,-1,8460.0,2015-03-30 14:40:00,8470.9,-10.899999999999636,SL,797.8000000000011
2015-03-31 10:05:00,-1,8516.3,2015-03-31 10:45:00,8527.3,-11.0,SL,786.8000000000011
2015-04-01 09:40:00,-1,8472.55,2015-04-01 09:45:00,8482.15,-9.600000000000364,SL,777.2000000000007
2015-04-01 09:50:00,1,8484.95,2015-04-06 11:30:00,8581.4,96.44999999999891,Trailing,873.6499999999996
2015-04-01 14:40:00,1,8546.05,2015-04-06 11:30:00,8581.4,35.350000000000364,Trailing,909.0
2015-04-06 09:50:00,-1,8583.0,2015-04-06 10:15:00,8600.4,-17.399999999999636,SL,891.6000000000004
2015-04-07 09:40:00,-1,8657.65,2015-04-07 09:55:00,8671.65,-14.0,SL,877.6000000000004
2015-04-09 09:50:00,-1,8684.7,2015-04-09 09:55:00,8705.6,-20.899999999999636,SL,856.7000000000007
2015-04-09 14:45:00,1,8754.15,2015-04-10 10:10:00,8763.65,9.5,Trailing,866.2000000000007
2015-04-10 09:55:00,-1,8770.6,2015-04-10 10:00:00,8780.65,-10.049999999999272,SL,856.1500000000015
2015-04-10 10:05:00,-1,8770.85,2015-04-10 11:50:00,8761.05,9.800000000001091,Trailing,865.9500000000025
2015-04-10 13:35:00,1,8754.8,2015-04-10 13:40:00,8743.0,-11.799999999999272,SL,854.1500000000033
2015-04-10 13:50:00,1,8750.85,2015-04-13 13:55:00,8794.85,44.0,Trailing,898.1500000000033
2015-04-13 09:55:00,-1,8778.15,2015-04-13 11:45:00,8788.4,-10.25,SL,887.9000000000033
2015-04-13 14:30:00,1,8822.6,2015-04-15 10:05:00,8808.7,-13.899999999999636,SL,874.0000000000036
2015-04-15 09:40:00,-1,8825.0,2015-04-16 13:25:00,8665.05,159.95000000000073,Trailing,1033.9500000000044
2015-04-17 09:30:00,-1,8669.55,2015-04-17 10:55:00,8660.65,8.899999999999636,Trailing,1042.850000000004
2015-04-17 13:50:00,1,8648.65,2015-04-17 14:05:00,8632.45,-16.19999999999891,SL,1026.650000000005
2015-04-17 14:05:00,-1,8632.45,2015-04-17 14:15:00,8641.5,-9.049999999999272,SL,1017.6000000000058
2015-04-17 14:20:00,1,8646.15,2015-04-17 14:35:00,8633.4,-12.75,SL,1004.8500000000058
2015-04-17 14:40:00,-1,8629.4,2015-04-20 12:00:00,8553.2,76.19999999999891,Trailing,1081.0500000000047
2015-04-22 09:35:00,1,8402.4,2015-04-22 09:40:00,8388.25,-14.149999999999636,SL,1066.900000000005
2015-04-23 15:00:00,-1,8404.9,2015-04-24 09:40:00,8362.55,42.350000000000364,Trailing,1109.2500000000055
2015-04-24 14:10:00,1,8346.4,2015-04-24 14:20:00,8332.85,-13.549999999999272,SL,1095.7000000000062
2015-04-24 14:20:00,-1,8332.85,2015-04-24 15:10:00,8305.7,27.149999999999636,Trailing,1122.8500000000058
2015-04-27 09:35:00,-1,8281.85,2015-04-27 09:40:00,8292.95,-11.100000000000364,SL,1111.7500000000055
2015-04-28 09:40:00,1,8222.9,2015-04-28 10:45:00,8241.2,18.30000000000109,Trailing,1130.0500000000065
2015-04-29 09:40:00,-1,8275.3,2015-04-29 11:10:00,8241.55,33.75,Trailing,1163.8000000000065
2015-04-29 14:00:00,-1,8263.9,2015-04-29 14:05:00,8278.25,-14.350000000000364,SL,1149.4500000000062
2015-04-30 15:05:00,-1,8175.0,2015-04-30 15:20:00,8193.4,-18.399999999999636,SL,1131.0500000000065
2015-05-04 14:15:00,-1,8287.9,2015-05-04 14:55:00,8306.6,-18.700000000000728,SL,1112.3500000000058
2015-05-05 10:00:00,-1,8313.55,2015-05-05 10:15:00,8322.8,-9.25,SL,1103.1000000000058
2015-05-06 09:30:00,-1,8294.3,2015-05-06 10:10:00,8167.95,126.34999999999945,Trailing,1229.4500000000053
2015-05-06 14:35:00,-1,8119.75,2015-05-07 09:35:00,8067.9,51.850000000000364,Trailing,1281.3000000000056
2015-05-07 09:55:00,1,8090.35,2015-05-07 10:20:00,8097.45,7.099999999999454,Trailing,1288.400000000005
2015-05-07 15:05:00,1,8062.25,2015-05-07 15:25:00,8047.15,-15.100000000000364,SL,1273.3000000000047
2015-05-08 14:25:00,1,8208.3,2015-05-08 15:00:00,8199.7,-8.599999999998545,SL,1264.7000000000062
2015-05-08 14:55:00,-1,8207.6,2015-05-11 09:30:00,8254.45,-46.850000000000364,SL,1217.8500000000058
2015-05-11 09:30:00,1,8254.45,2015-05-11 14:25:00,8298.0,43.54999999999927,Trailing,1261.400000000005
2015-05-11 14:45:00,1,8318.05,2015-05-12 09:30:00,8214.0,-104.04999999999927,SL,1157.3500000000058
2015-05-13 14:35:00,-1,8220.35,2015-05-13 14:40:00,8233.85,-13.5,SL,1143.8500000000058
2015-05-15 14:00:00,1,8264.3,2015-05-15 14:40:00,8255.35,-8.949999999998909,SL,1134.900000000007
2015-05-15 14:10:00,-1,8257.55,2015-05-15 14:20:00,8267.1,-9.550000000001091,SL,1125.3500000000058
2015-05-15 14:20:00,1,8267.1,2015-05-15 14:40:00,8255.35,-11.75,SL,1113.6000000000058
2015-05-15 14:40:00,-1,8255.35,2015-05-15 15:00:00,8267.1,-11.75,SL,1101.8500000000058
2015-05-18 09:30:00,1,8307.4,2015-05-18 10:50:00,8289.65,-17.75,SL,1084.1000000000058
2015-05-19 09:35:00,-1,8348.9,2015-05-19 10:10:00,8357.8,-8.899999999999636,SL,1075.2000000000062
2015-05-21 14:10:00,-1,8411.95,2015-05-21 14:40:00,8422.35,-10.399999999999636,SL,1064.8000000000065
2015-05-22 09:30:00,1,8430.85,2015-05-22 13:30:00,8467.05,36.19999999999891,Trailing,1101.0000000000055
2015-05-26 10:00:00,1,8359.1,2015-05-26 10:30:00,8350.25,-8.850000000000364,SL,1092.150000000005
2015-05-26 14:45:00,1,8331.55,2015-05-27 09:30:00,8294.05,-37.5,SL,1054.650000000005
2015-05-27 09:30:00,-1,8294.05,2015-05-27 09:45:00,8312.8,-18.75,SL,1035.900000000005
2015-05-27 10:05:00,1,8323.05,2015-05-27 10:50:00,8314.5,-8.549999999999272,SL,1027.3500000000058
2015-05-28 13:30:00,1,8282.45,2015-05-29 13:20:00,8395.85,113.39999999999964,Trailing,1140.7500000000055
2015-05-29 14:30:00,1,8400.2,2015-06-01 12:05:00,8441.9,41.69999999999891,Trailing,1182.4500000000044
2015-06-01 09:45:00,-1,8427.5,2015-06-01 10:00:00,8441.25,-13.75,SL,1168.7000000000044
2015-06-02 14:55:00,1,8255.55,2015-06-02 15:05:00,8236.25,-19.299999999999272,SL,1149.400000000005
2015-06-03 14:45:00,1,8119.1,2015-06-04 09:30:00,8123.9,4.799999999999272,Trailing,1154.2000000000044
2015-06-04 09:40:00,-1,8114.35,2015-06-04 09:45:00,8126.7,-12.349999999999454,SL,1141.850000000005
2015-06-04 09:45:00,1,8126.7,2015-06-04 09:50:00,8117.0,-9.699999999999818,SL,1132.150000000005
2015-06-04 09:50:00,-1,8117.0,2015-06-04 10:05:00,8126.25,-9.25,SL,1122.900000000005
2015-06-04 10:05:00,1,8126.25,2015-06-04 12:00:00,8117.1,-9.149999999999636,SL,1113.7500000000055
2015-06-04 14:00:00,1,8071.8,2015-06-04 14:05:00,8062.3,-9.5,SL,1104.2500000000055
2015-06-04 14:10:00,1,8068.65,2015-06-05 09:45:00,8109.35,40.70000000000073,Trailing,1144.9500000000062
2015-06-05 09:45:00,-1,8109.35,2015-06-05 09:50:00,8117.75,-8.399999999999636,SL,1136.5500000000065
2015-06-05 14:10:00,1,8178.95,2015-06-05 14:45:00,8156.55,-22.399999999999636,SL,1114.150000000007
2015-06-05 14:45:00,-1,8156.55,2015-06-08 14:15:00,8058.05,98.5,Trailing,1212.650000000007
2015-06-08 15:00:00,-1,8037.2,2015-06-08 15:05:00,8048.5,-11.300000000000182,SL,1201.3500000000067
2015-06-09 14:00:00,-1,8034.05,2015-06-10 09:30:00,8093.6,-59.55000000000018,SL,1141.8000000000065
2015-06-10 14:15:00,1,8112.2,2015-06-10 15:00:00,8127.2,15.0,Trailing,1156.8000000000065
2015-06-11 09:40:00,1,8141.45,2015-06-11 09:55:00,8132.25,-9.199999999999818,SL,1147.6000000000067
2015-06-11 09:45:00,-1,8133.95,2015-06-11 11:50:00,8033.4,100.55000000000018,Trailing,1248.150000000007
2015-06-12 09:55:00,1,7967.55,2015-06-12 12:30:00,7973.65,6.099999999999454,Trailing,1254.2500000000064
2015-06-12 14:35:00,1,7969.8,2015-06-15 10:05:00,8000.7,30.899999999999636,Trailing,1285.150000000006
2015-06-17 10:00:00,-1,8059.25,2015-06-17 10:25:00,8073.8,-14.550000000000182,SL,1270.6000000000058
2015-06-17 15:00:00,-1,8078.2,2015-06-17 15:05:00,8088.4,-10.199999999999818,SL,1260.400000000006
2015-06-18 09:35:00,1,8135.55,2015-06-18 11:30:00,8149.2,13.649999999999636,Trailing,1274.0500000000056
2015-06-18 14:20:00,-1,8181.2,2015-06-19 09:30:00,8206.35,-25.150000000000546,SL,1248.900000000005
2015-06-19 09:30:00,1,8206.35,2015-06-19 12:15:00,8212.25,5.899999999999636,Trailing,1254.8000000000047
2015-06-19 14:50:00,-1,8227.65,2015-06-22 09:30:00,8270.25,-42.600000000000364,SL,1212.2000000000044
2015-06-22 09:30:00,1,8270.25,2015-06-22 15:10:00,8351.75,81.5,Trailing,1293.7000000000044
2015-06-22 14:35:00,1,8361.6,2015-06-22 15:10:00,8351.75,-9.850000000000364,SL,1283.850000000004
2015-06-23 09:35:00,1,8374.75,2015-06-23 11:05:00,8360.45,-14.299999999999272,SL,1269.5500000000047
2015-06-23 14:00:00,-1,8383.4,2015-06-24 09:35:00,8392.05,-8.649999999999636,SL,1260.900000000005
2015-06-24 09:35:00,1,8392.05,2015-06-24 14:50:00,8399.0,6.950000000000728,Trailing,1267.8500000000058
2015-06-24 14:30:00,-1,8407.45,2015-06-25 09:30:00,8360.2,47.25,Trailing,1315.1000000000058
2015-06-25 10:00:00,1,8363.85,2015-06-25 15:00:00,8391.55,27.69999999999891,Trailing,1342.8000000000047
2015-06-25 14:25:00,-1,8402.5,2015-06-25 14:40:00,8420.7,-18.200000000000728,SL,1324.600000000004
2015-06-25 14:55:00,-1,8408.7,2015-06-26 10:20:00,8376.8,31.900000000001455,Trailing,1356.5000000000055
2015-06-26 10:30:00,1,8378.15,2015-06-26 11:30:00,8369.3,-8.850000000000364,SL,1347.650000000005
2015-06-26 14:40:00,-1,8369.7,2015-06-26 14:45:00,8378.35,-8.649999999999636,SL,1339.0000000000055
2015-06-30 14:30:00,1,8332.6,2015-07-01 11:40:00,8420.0,87.39999999999964,Trailing,1426.400000000005
2015-07-01 14:30:00,1,8462.6,2015-07-01 15:05:00,8452.6,-10.0,SL,1416.400000000005
2015-07-01 15:05:00,-1,8452.6,2015-07-01 15:25:00,8462.5,-9.899999999999636,SL,1406.5000000000055
2015-07-02 09:55:00,1,8461.9,2015-07-02 12:05:00,8450.2,-11.699999999998909,SL,1394.8000000000065
2015-07-02 10:00:00,-1,8459.25,2015-07-02 10:25:00,8471.55,-12.299999999999272,SL,1382.5000000000073
2015-07-02 14:10:00,-1,8457.4,2015-07-03 09:30:00,8475.45,-18.05000000000109,SL,1364.4500000000062
2015-07-02 14:55:00,1,8455.75,2015-07-02 15:10:00,8444.6,-11.149999999999636,SL,1353.3000000000065
2015-07-02 15:00:00,-1,8451.7,2015-07-03 09:30:00,8475.45,-23.75,SL,1329.5500000000065
2015-07-02 15:05:00,1,8455.4,2015-07-02 15:10:00,8444.6,-10.799999999999272,SL,1318.7500000000073
2015-07-02 15:10:00,-1,8444.6,2015-07-03 09:30:00,8475.45,-30.850000000000364,SL,1287.900000000007
2015-07-03 09:30:00,1,8475.45,2015-07-03 12:45:00,8462.15,-13.300000000001091,SL,1274.6000000000058
2015-07-03 10:35:00,-1,8480.55,2015-07-03 11:25:00,8491.45,-10.900000000001455,SL,1263.7000000000044
2015-07-03 14:00:00,1,8478.95,2015-07-03 14:25:00,8467.55,-11.400000000001455,SL,1252.300000000003
2015-07-03 14:25:00,-1,8467.55,2015-07-03 14:45:00,8482.55,-15.0,SL,1237.300000000003
2015-07-03 14:45:00,1,8482.55,2015-07-03 14:55:00,8472.65,-9.899999999999636,SL,1227.4000000000033
2015-07-07 10:05:00,-1,8542.15,2015-07-07 14:40:00,8510.65,31.5,Trailing,1258.9000000000033
2015-07-07 10:15:00,-1,8543.95,2015-07-07 14:40:00,8510.65,33.30000000000109,Trailing,1292.2000000000044
2015-07-08 15:00:00,-1,8382.55,2015-07-09 10:35:00,8369.3,13.25,Trailing,1305.4500000000044
2015-07-09 14:25:00,-1,8338.15,2015-07-10 09:30:00,8358.0,-19.850000000000364,SL,1285.600000000004
2015-07-10 09:30:00,1,8358.0,2015-07-10 10:10:00,8342.95,-15.049999999999272,SL,1270.5500000000047
2015-07-10 10:20:00,-1,8341.4,2015-07-10 11:05:00,8333.55,7.850000000000364,Trailing,1278.400000000005
2015-07-10 14:40:00,1,8339.95,2015-07-10 15:20:00,8354.15,14.199999999998909,Trailing,1292.600000000004
2015-07-13 10:15:00,-1,8365.2,2015-07-13 10:50:00,8374.2,-9.0,SL,1283.600000000004
2015-07-14 14:20:00,-1,8442.85,2015-07-14 14:30:00,8455.15,-12.299999999999272,SL,1271.3000000000047
2015-07-15 14:15:00,-1,8520.95,2015-07-16 09:30:00,8555.85,-34.899999999999636,SL,1236.400000000005
2015-07-16 14:40:00,-1,8597.05,2015-07-16 15:05:00,8608.85,-11.800000000001091,SL,1224.600000000004
2015-07-17 09:45:00,-1,8606.95,2015-07-17 12:50:00,8617.45,-10.5,SL,1214.100000000004
2015-07-17 14:20:00,-1,8612.55,2015-07-17 14:30:00,8623.4,-10.850000000000364,SL,1203.2500000000036
2015-07-21 09:45:00,1,8617.85,2015-07-21 11:35:00,8606.85,-11.0,SL,1192.2500000000036
2015-07-21 14:15:00,-1,8598.85,2015-07-22 09:50:00,8542.1,56.75,Trailing,1249.0000000000036
2015-07-22 09:50:00,1,8542.1,2015-07-23 09:35:00,8627.5,85.39999999999964,Trailing,1334.4000000000033
2015-07-22 14:30:00,-1,8628.85,2015-07-22 14:45:00,8639.8,-10.949999999998909,SL,1323.4500000000044
2015-07-23 13:30:00,-1,8604.9,2015-07-23 14:35:00,8616.0,-11.100000000000364,SL,1312.350000000004
2015-07-23 14:35:00,1,8616.0,2015-07-23 14:55:00,8602.2,-13.799999999999272,SL,1298.5500000000047
2015-07-23 15:10:00,-1,8589.15,2015-07-27 10:55:00,8443.15,146.0,Trailing,1444.5500000000047
2015-07-24 10:35:00,1,8574.6,2015-07-24 12:40:00,8565.95,-8.649999999999636,SL,1435.900000000005
2015-07-24 14:20:00,1,8555.1,2015-07-24 14:25:00,8545.6,-9.5,SL,1426.400000000005
2015-07-24 14:25:00,-1,8545.6,2015-07-24 14:30:00,8554.6,-9.0,SL,1417.400000000005
2015-07-24 14:30:00,1,8554.6,2015-07-24 14:55:00,8543.15,-11.450000000000728,SL,1405.9500000000044
2015-07-24 15:00:00,-1,8524.75,2015-07-27 10:55:00,8443.15,81.60000000000036,Trailing,1487.5500000000047
2015-07-28 09:30:00,1,8374.55,2015-07-28 09:35:00,8364.4,-10.149999999999636,SL,1477.400000000005
2015-07-28 09:50:00,-1,8347.0,2015-07-28 10:00:00,8359.6,-12.600000000000364,SL,1464.8000000000047
2015-07-28 10:00:00,1,8359.6,2015-07-28 10:55:00,8372.05,12.449999999998909,Trailing,1477.2500000000036
2015-07-28 15:05:00,-1,8331.45,2015-07-28 15:25:00,8341.2,-9.75,SL,1467.5000000000036
2015-07-29 09:35:00,1,8354.0,2015-07-29 13:35:00,8358.75,4.75,Trailing,1472.2500000000036
2015-07-29 14:30:00,1,8371.2,2015-07-29 14:55:00,8360.85,-10.350000000000364,SL,1461.9000000000033
2015-07-30 14:20:00,1,8425.55,2015-07-30 14:30:00,8411.85,-13.699999999998909,SL,1448.2000000000044
2015-07-30 14:25:00,-1,8419.35,2015-07-30 14:50:00,8432.95,-13.600000000000364,SL,1434.600000000004
2015-07-30 14:45:00,1,8426.7,2015-07-30 15:00:00,8414.35,-12.350000000000364,SL,1422.2500000000036
2015-07-31 14:40:00,-1,8536.65,2015-08-03 09:30:00,8550.65,-14.0,SL,1408.2500000000036
2015-08-03 09:45:00,1,8552.6,2015-08-03 10:25:00,8542.85,-9.75,SL,1398.5000000000036
2015-08-03 14:35:00,-1,8544.05,2015-08-03 14:50:00,8554.3,-10.25,SL,1388.2500000000036
2015-08-04 15:05:00,-1,8508.45,2015-08-04 15:15:00,8522.4,-13.949999999998909,SL,1374.3000000000047
2015-08-05 14:00:00,-1,8565.55,2015-08-06 10:00:00,8575.2,-9.650000000001455,SL,1364.6500000000033
2015-08-06 09:55:00,1,8571.8,2015-08-06 11:20:00,8562.1,-9.699999999998909,SL,1354.9500000000044
